product_name,category,category_en,price,sales_volume,review_count,rating,origin,shipping_location,store_name,store_level,is_promoted,product_url,sku_id,price_tier,review_density,cluster,cluster_label,competitiveness_score
[YN品牌] 信阳毛尖 明前特级 250g 河南绿茶,茶叶,Tea,75.48,257.0,41,5.0,四川峨眉山,四川成都,苏宁自营,,0,,GEN002151,mid,0.159533073929961,1,Mid-range Stable,7.79636760547193
[PQ品牌] 黄山毛峰 特级 250g 安徽绿茶 明前新茶,茶叶,Tea,27.75,509.0,47,4.0,福建武夷山,福建福州,福建果蔬专营店,专营店,1,,GEN002152,mid,0.0923379174852652,3,Low Engagement,11.80391048048461
[KI品牌] 武夷山大红袍 岩茶 250g 正宗武夷岩茶,茶叶,Tea,203.21,280.0,50,5.0,江苏苏州,江苏南京,江苏农产品旗舰店,旗舰店,1,,GEN002153,premium,0.1785714285714285,0,Premium Niche,3.9834961984751303
[YF品牌] 安溪铁观音 清香型 500g 福建乌龙茶,茶叶,Tea,122.98,122.0,16,5.0,河南信阳,河南郑州,河南果蔬专营店,专营店,0,,GEN002154,premium,0.1311475409836065,1,Mid-range Stable,5.168891300740218
[PF品牌] 福鼎白茶 白牡丹 350g 陈年白茶饼,茶叶,Tea,284.82600000000093,745.0,51,4.2,湖南安化,湖南长沙,苏宁自营,,0,,GEN002155,premium,0.0684563758389261,0,Premium Niche,4.870418140496173
[OK品牌] 凤凰单丛 鸭屎香 250g 广东潮州乌龙茶,茶叶,Tea,61.21,396.0,67,4.2,江苏苏州,江苏南京,苏宁自营,,0,,GEN002156,mid,0.1691919191919192,3,Low Engagement,10.86969283635632
[DY品牌] 都匀毛尖 特级绿茶 250g 贵州名茶,茶叶,Tea,284.82600000000093,396.0,32,3.4,福建武夷山,福建福州,苏宁自营,,0,,GEN002157,premium,0.0808080808080808,0,Premium Niche,4.505753274420591
[QP品牌] 都匀毛尖 特级绿茶 250g 贵州名茶,茶叶,Tea,107.66,259.0,13,4.5,福建武夷山,福建福州,苏宁自营,,0,,GEN002158,premium,0.0501930501930501,0,Premium Niche,6.918697178684773
[VE品牌] 安化黑茶 茯砖茶 500g 湖南益阳黑茶,茶叶,Tea,57.94,699.0,70,4.9,安徽黄山,安徽合肥,苏宁自营,,0,,GEN002159,mid,0.100143061516452,1,Mid-range Stable,10.89492582606851
[FT品牌] 凤凰单丛 鸭屎香 250g 广东潮州乌龙茶,茶叶,Tea,102.48,261.0,45,4.5,河南信阳,河南郑州,河南农产品旗舰店,旗舰店,0,,GEN002160,premium,0.1724137931034483,1,Mid-range Stable,7.986488653474841
[TZ品牌] 茉莉花茶 250g 福州茉莉花窨制 浓香型,茶叶,Tea,81.38,175.0,21,4.7,福建武夷山,福建福州,苏宁自营,,1,,GEN002161,premium,0.12,1,Mid-range Stable,7.019287915880806
[JL品牌] 福鼎白茶 白牡丹 350g 陈年白茶饼,茶叶,Tea,119.65,1310.0,81,5.0,河南信阳,河南郑州,苏宁自营,,0,,GEN002162,premium,0.0618320610687022,1,Mid-range Stable,11.32725134940552
[JN品牌] 福鼎白茶 白牡丹 350g 陈年白茶饼,茶叶,Tea,43.91,707.0,108,4.1,湖南安化,湖南长沙,湖南农产品旗舰店,旗舰店,1,,GEN002163,mid,0.1527581329561527,3,Low Engagement,13.562740693821526
[NL品牌] 西湖龙井茶 明前特级 250g 正宗杭州绿茶,茶叶,Tea,147.08,224.0,38,4.1,云南普洱,云南昆明,苏宁自营,,0,,GEN002164,premium,0.1696428571428571,0,Premium Niche,7.009573051607888
[WG品牌] 西湖龙井茶 明前特级 250g 正宗杭州绿茶,茶叶,Tea,102.21,35.0,2,3.8,福建武夷山,福建福州,苏宁自营,,1,,GEN002165,premium,0.0571428571428571,3,Low Engagement,6.941624712727994
[KN品牌] 西湖龙井茶 明前特级 250g 正宗杭州绿茶,茶叶,Tea,68.49,375.0,76,4.4,河南信阳,河南郑州,苏宁自营,,0,,GEN002166,mid,0.2026666666666666,1,Mid-range Stable,10.47514109257395
[GT品牌] 都匀毛尖 特级绿茶 250g 贵州名茶,茶叶,Tea,20.09,173.0,24,4.7,福建武夷山,福建福州,苏宁自营,,1,,GEN002167,mid,0.1387283236994219,1,Mid-range Stable,8.9573457687903
[KX品牌] 云南普洱茶 熟茶饼 357g 古树陈年普洱,茶叶,Tea,133.1,345.0,46,5.0,贵州都匀,贵州贵阳,苏宁自营,,0,,GEN002168,premium,0.1333333333333333,0,Premium Niche,6.501218518032808
[VM品牌] 都匀毛尖 特级绿茶 250g 贵州名茶,茶叶,Tea,113.27,184.0,33,4.4,四川峨眉山,四川成都,四川果蔬专营店,专营店,1,,GEN002169,premium,0.1793478260869565,0,Premium Niche,6.951577562529769
[MB品牌] 安化黑茶 茯砖茶 500g 湖南益阳黑茶,茶叶,Tea,23.44,319.0,16,4.9,河南信阳,河南郑州,苏宁自营,,1,,GEN002170,mid,0.0501567398119122,1,Mid-range Stable,8.79565409228346
[JD品牌] 福鼎白茶 白牡丹 350g 陈年白茶饼,茶叶,Tea,145.72,1164.0,155,4.4,浙江杭州,浙江杭州,浙江农产品旗舰店,旗舰店,1,,GEN002171,premium,0.1331615120274914,0,Premium Niche,12.893856025369255
[EE品牌] 凤凰单丛 鸭屎香 250g 广东潮州乌龙茶,茶叶,Tea,259.79,296.0,47,5.0,贵州都匀,贵州贵阳,苏宁自营,,1,,GEN002172,premium,0.1587837837837837,0,Premium Niche,2.23816723144385
[HK品牌] 福鼎白茶 白牡丹 350g 陈年白茶饼,茶叶,Tea,78.48,641.0,99,5.0,福建武夷山,福建福州,苏宁自营,,0,,GEN002173,mid,0.1544461778471139,1,Mid-range Stable,10.707531561708405
[AE品牌] 正山小种 红茶 250g 武夷山桐木关,茶叶,Tea,67.54,422.0,84,5.0,浙江杭州,浙江杭州,苏宁自营,,0,,GEN002174,mid,0.1990521327014218,1,Mid-range Stable,9.837800838478033
[LY品牌] 凤凰单丛 鸭屎香 250g 广东潮州乌龙茶,茶叶,Tea,71.21,112.0,14,5.0,安徽黄山,安徽合肥,安徽农产品旗舰店,旗舰店,1,,GEN002175,mid,0.125,1,Mid-range Stable,6.376930942287672
[OL品牌] 武夷山大红袍 岩茶 250g 正宗武夷岩茶,茶叶,Tea,53.04,401.0,41,5.0,福建武夷山,福建福州,苏宁自营,,1,,GEN002176,mid,0.1022443890274314,1,Mid-range Stable,8.71787220108262
[DU品牌] 云南普洱茶 熟茶饼 357g 古树陈年普洱,茶叶,Tea,46.97,147.0,17,4.6,湖南安化,湖南长沙,苏宁自营,,0,,GEN002177,mid,0.1156462585034013,1,Mid-range Stable,8.299321258165309
[QB品牌] 凤凰单丛 鸭屎香 250g 广东潮州乌龙茶,茶叶,Tea,16.66,273.0,63,4.6,江苏苏州,江苏南京,江苏果蔬专营店,专营店,0,,GEN002178,budget,0.2307692307692307,1,Mid-range Stable,10.96589118837326
[BQ品牌] 金骏眉红茶 特级 250g 福建武夷山红茶,茶叶,Tea,63.17,93.0,20,5.0,河南信阳,河南郑州,河南农产品旗舰店,旗舰店,0,,GEN002179,mid,0.2150537634408602,1,Mid-range Stable,6.994298006173392
[SK品牌] 信阳毛尖 明前特级 250g 河南绿茶,茶叶,Tea,87.59,1193.0,202,4.4,浙江杭州,浙江杭州,浙江果蔬专营店,专营店,0,,GEN002180,premium,0.1693210393964794,1,Mid-range Stable,16.359842738408652
[DR品牌] 都匀毛尖 特级绿茶 250g 贵州名茶,茶叶,Tea,37.04,440.0,28,4.4,江苏苏州,江苏南京,苏宁自营,,0,,GEN002181,mid,0.0636363636363636,1,Mid-range Stable,10.30565572378877
[OT品牌] 安化黑茶 茯砖茶 500g 湖南益阳黑茶,茶叶,Tea,28.55,1233.0,213,4.3,安徽黄山,安徽合肥,安徽农产品旗舰店,旗舰店,0,,GEN002182,mid,0.1727493917274939,3,Low Engagement,18.78124338806536
[IO品牌] 凤凰单丛 鸭屎香 250g 广东潮州乌龙茶,茶叶,Tea,15.99,1092.0,141,4.3,云南普洱,云南昆明,苏宁自营,,0,,GEN002183,budget,0.1291208791208791,3,Low Engagement,16.62864126122161
[US品牌] 云南普洱茶 熟茶饼 357g 古树陈年普洱,茶叶,Tea,47.0,77.0,8,5.0,江苏苏州,江苏南京,江苏农产品旗舰店,旗舰店,0,,GEN002184,mid,0.1038961038961039,1,Mid-range Stable,7.089485546513696
[MS品牌] 西湖龙井茶 明前特级 250g 正宗杭州绿茶,茶叶,Tea,25.89,367.0,34,4.9,贵州都匀,贵州贵阳,苏宁自营,,0,,GEN002185,mid,0.0926430517711171,1,Mid-range Stable,9.671505176203828
[HK品牌] 西湖龙井茶 明前特级 250g 正宗杭州绿茶,茶叶,Tea,115.7,332.0,41,3.8,福建武夷山,福建福州,福建果蔬专营店,专营店,0,,GEN002186,premium,0.1234939759036144,3,Low Engagement,8.960186834051166
[YK品牌] 茉莉花茶 250g 福州茉莉花窨制 浓香型,茶叶,Tea,39.39,411.0,60,4.2,安徽黄山,安徽合肥,安徽果蔬专营店,专营店,0,,GEN002187,mid,0.145985401459854,3,Low Engagement,11.387724273353546
[WS品牌] 碧螺春 特级绿茶 250g 江苏苏州洞庭山,茶叶,Tea,95.58,627.0,39,4.9,云南普洱,云南昆明,苏宁自营,,1,,GEN002188,premium,0.062200956937799,1,Mid-range Stable,8.349816093033139
[AR品牌] 安溪铁观音 清香型 500g 福建乌龙茶,茶叶,Tea,27.36,2300.0,373,4.8,福建安溪,福建福州,福建果蔬专营店,专营店,0,,GEN002189,mid,0.1621739130434782,2,Budget High-Volume,26.24414337589556
[CK品牌] 碧螺春 特级绿茶 250g 江苏苏州洞庭山,茶叶,Tea,79.88,890.0,197,5.0,安徽黄山,安徽合肥,苏宁自营,,0,,GEN002190,mid,0.2213483146067415,1,Mid-range Stable,14.316777821960052
[FN品牌] 信阳毛尖 明前特级 250g 河南绿茶,茶叶,Tea,22.72,288.0,71,3.5,安徽黄山,安徽合肥,苏宁自营,,0,,GEN002191,mid,0.2465277777777778,3,Low Engagement,13.0027506869595
[LA品牌] 都匀毛尖 特级绿茶 250g 贵州名茶,茶叶,Tea,94.69,478.0,28,4.5,四川峨眉山,四川成都,四川农产品旗舰店,旗舰店,1,,GEN002192,premium,0.0585774058577405,1,Mid-range Stable,8.242777945846058
[OX品牌] 西湖龙井茶 明前特级 250g 正宗杭州绿茶,茶叶,Tea,45.12,60.0,13,4.6,安徽黄山,安徽合肥,安徽农产品旗舰店,旗舰店,0,,GEN002193,mid,0.2166666666666666,1,Mid-range Stable,7.933349459003197
[MG品牌] 福鼎白茶 白牡丹 350g 陈年白茶饼,茶叶,Tea,284.82600000000093,210.0,15,4.7,湖南安化,湖南长沙,苏宁自营,,0,,GEN002194,premium,0.0714285714285714,0,Premium Niche,1.0700875726581514
[FQ品牌] 安溪铁观音 清香型 500g 福建乌龙茶,茶叶,Tea,20.29,517.0,119,4.3,江苏苏州,江苏南京,苏宁自营,,1,,GEN002195,mid,0.230174081237911,3,Low Engagement,13.562002001194376
[PX品牌] 安溪铁观音 清香型 500g 福建乌龙茶,茶叶,Tea,41.05,182.0,29,4.3,河南信阳,河南郑州,苏宁自营,,0,,GEN002196,mid,0.1593406593406593,1,Mid-range Stable,9.471743779143518
[ZQ品牌] 安溪铁观音 清香型 500g 福建乌龙茶,茶叶,Tea,111.79,113.0,12,4.3,福建武夷山,福建福州,福建农产品旗舰店,旗舰店,0,,GEN002197,premium,0.1061946902654867,0,Premium Niche,6.599238682075106
[AM品牌] 西湖龙井茶 明前特级 250g 正宗杭州绿茶,茶叶,Tea,77.15,136.0,28,5.0,湖南安化,湖南长沙,苏宁自营,,0,,GEN002198,mid,0.2058823529411764,1,Mid-range Stable,6.948615931576123
[LJ品牌] 碧螺春 特级绿茶 250g 江苏苏州洞庭山,茶叶,Tea,37.91,197.0,42,4.1,湖南安化,湖南长沙,苏宁自营,,0,,GEN002199,mid,0.2131979695431472,3,Low Engagement,10.340418670651331
[WC品牌] 武夷山大红袍 岩茶 250g 正宗武夷岩茶,茶叶,Tea,284.82600000000093,562.0,97,4.1,湖南安化,湖南长沙,苏宁自营,,0,,GEN002200,premium,0.1725978647686832,0,Premium Niche,5.695248463873256
[XU品牌] 信阳毛尖 明前特级 250g 河南绿茶,茶叶,Tea,210.6,415.0,94,4.6,福建安溪,福建福州,苏宁自营,,1,,GEN002201,premium,0.2265060240963855,0,Premium Niche,6.187248445701202
[SA品牌] 云南普洱茶 熟茶饼 357g 古树陈年普洱,茶叶,Tea,59.18,184.0,10,4.6,云南普洱,云南昆明,云南农产品旗舰店,旗舰店,1,,GEN002202,mid,0.0543478260869565,1,Mid-range Stable,7.591112623862142
[BB品牌] 都匀毛尖 特级绿茶 250g 贵州名茶,茶叶,Tea,49.65,1660.0,267,4.0,安徽黄山,安徽合肥,苏宁自营,,0,,GEN002203,mid,0.1608433734939759,2,Budget High-Volume,21.712408999370563
[TN品牌] 碧螺春 特级绿茶 250g 江苏苏州洞庭山,茶叶,Tea,284.82600000000093,318.0,67,4.6,湖南安化,湖南长沙,湖南果蔬专营店,专营店,1,,GEN002204,premium,0.210691823899371,0,Premium Niche,2.8270869601713415
[XZ品牌] 云南普洱茶 熟茶饼 357g 古树陈年普洱,茶叶,Tea,165.84,203.0,42,4.8,云南普洱,云南昆明,苏宁自营,,0,,GEN002205,premium,0.2068965517241379,0,Premium Niche,5.242816943346633
[FA品牌] 都匀毛尖 特级绿茶 250g 贵州名茶,茶叶,Tea,42.61,158.0,22,4.0,福建武夷山,福建福州,苏宁自营,,0,,GEN002206,mid,0.1392405063291139,3,Low Engagement,9.671003702494858
[IT品牌] 凤凰单丛 鸭屎香 250g 广东潮州乌龙茶,茶叶,Tea,66.28,487.0,49,4.8,福建安溪,福建福州,福建农产品旗舰店,旗舰店,1,,GEN002207,mid,0.1006160164271047,1,Mid-range Stable,9.20050073960966
[XE品牌] 西湖龙井茶 明前特级 250g 正宗杭州绿茶,茶叶,Tea,98.77,197.0,45,4.6,福建安溪,福建福州,福建果蔬专营店,专营店,0,,GEN002208,premium,0.2284263959390862,1,Mid-range Stable,7.695137227041306
[QF品牌] 正山小种 红茶 250g 武夷山桐木关,茶叶,Tea,89.19,780.0,50,4.8,福建安溪,福建福州,苏宁自营,,1,,GEN002209,premium,0.0641025641025641,1,Mid-range Stable,9.574619852421447
[NC品牌] 安溪铁观音 清香型 500g 福建乌龙茶,茶叶,Tea,82.16,162.0,8,4.2,四川峨眉山,四川成都,四川农产品旗舰店,旗舰店,0,,GEN002210,premium,0.0493827160493827,3,Low Engagement,7.736390751379347
[RO品牌] 凤凰单丛 鸭屎香 250g 广东潮州乌龙茶,茶叶,Tea,49.45,267.0,15,4.6,贵州都匀,贵州贵阳,苏宁自营,,0,,GEN002211,mid,0.0561797752808988,1,Mid-range Stable,8.594055754625419
[PP品牌] 信阳毛尖 明前特级 250g 河南绿茶,茶叶,Tea,149.58,334.0,76,4.5,福建武夷山,福建福州,福建果蔬专营店,专营店,1,,GEN002212,premium,0.2275449101796407,0,Premium Niche,7.4199719131112145
[TV品牌] 碧螺春 特级绿茶 250g 江苏苏州洞庭山,茶叶,Tea,90.69,224.0,42,4.1,四川峨眉山,四川成都,四川果蔬专营店,专营店,0,,GEN002213,premium,0.1875,3,Low Engagement,8.834231224995689
[EH品牌] 武夷山大红袍 岩茶 250g 正宗武夷岩茶,茶叶,Tea,17.22,192.0,27,4.7,云南普洱,云南昆明,苏宁自营,,1,,GEN002214,budget,0.140625,1,Mid-range Stable,9.19668902318915
[DW品牌] 正山小种 红茶 250g 武夷山桐木关,茶叶,Tea,43.25,285.0,33,4.7,贵州都匀,贵州贵阳,苏宁自营,,1,,GEN002215,mid,0.1157894736842105,1,Mid-range Stable,8.906462211110941
[FX品牌] 信阳毛尖 明前特级 250g 河南绿茶,茶叶,Tea,126.17,138.0,24,4.9,河南信阳,河南郑州,河南农产品旗舰店,旗舰店,0,,GEN002216,premium,0.1739130434782608,0,Premium Niche,5.53129612703818
[SQ品牌] 茉莉花茶 250g 福州茉莉花窨制 浓香型,茶叶,Tea,214.53,132.0,18,4.2,福建武夷山,福建福州,苏宁自营,,0,,GEN002217,premium,0.1363636363636363,0,Premium Niche,3.893983693921712
[NL品牌] 碧螺春 特级绿茶 250g 江苏苏州洞庭山,茶叶,Tea,226.84,308.0,54,3.6,贵州都匀,贵州贵阳,苏宁自营,,0,,GEN002218,premium,0.1753246753246753,0,Premium Niche,6.2212673871637625
[ZM品牌] 正山小种 红茶 250g 武夷山桐木关,茶叶,Tea,23.51,282.0,47,4.0,安徽黄山,安徽合肥,苏宁自营,,0,,GEN002219,mid,0.1666666666666666,3,Low Engagement,11.39729929495896
[UB品牌] 云南普洱茶 熟茶饼 357g 古树陈年普洱,茶叶,Tea,55.72,359.0,76,5.0,安徽黄山,安徽合肥,苏宁自营,,1,,GEN002220,mid,0.2116991643454039,1,Mid-range Stable,9.475393737123186
[SP品牌] 西湖龙井茶 明前特级 250g 正宗杭州绿茶,茶叶,Tea,62.05,877.0,119,5.0,河南信阳,河南郑州,河南果蔬专营店,专营店,1,,GEN002221,mid,0.1356898517673888,1,Mid-range Stable,12.338222353420507
[OG品牌] 金骏眉红茶 特级 250g 福建武夷山红茶,茶叶,Tea,280.63,446.0,57,3.7,福建武夷山,福建福州,苏宁自营,,0,,GEN002222,premium,0.1278026905829596,0,Premium Niche,4.987100769865327
[IU品牌] 正山小种 红茶 250g 武夷山桐木关,茶叶,Tea,119.73,859.0,171,4.5,河南信阳,河南郑州,苏宁自营,,1,,GEN002223,premium,0.1990686845168801,0,Premium Niche,12.874024438659895
[KZ品牌] 信阳毛尖 明前特级 250g 河南绿茶,茶叶,Tea,284.82600000000093,731.0,162,4.7,江苏苏州,江苏南京,苏宁自营,,0,,GEN002224,premium,0.2216142270861833,0,Premium Niche,7.0719184665221615
[KY品牌] 茉莉花茶 250g 福州茉莉花窨制 浓香型,茶叶,Tea,206.98,465.0,67,3.5,浙江杭州,浙江杭州,浙江农产品旗舰店,旗舰店,0,,GEN002225,premium,0.1440860215053763,0,Premium Niche,7.925636458332873
[AR品牌] 茉莉花茶 250g 福州茉莉花窨制 浓香型,茶叶,Tea,51.69,976.0,56,4.2,安徽黄山,安徽合肥,苏宁自营,,0,,GEN002226,mid,0.0573770491803278,3,Low Engagement,12.9094378124014
[RW品牌] 安溪铁观音 清香型 500g 福建乌龙茶,茶叶,Tea,65.79,142.0,13,5.0,河南信阳,河南郑州,河南农产品旗舰店,旗舰店,1,,GEN002227,mid,0.0915492957746478,1,Mid-range Stable,6.619843450090207
[CQ品牌] 黄山毛峰 特级 250g 安徽绿茶 明前新茶,茶叶,Tea,284.82600000000093,164.0,11,4.6,江苏苏州,江苏南京,苏宁自营,,1,,GEN002228,premium,0.0670731707317073,0,Premium Niche,0.6987437706456825
[AG品牌] 都匀毛尖 特级绿茶 250g 贵州名茶,茶叶,Tea,44.11,592.0,113,4.7,河南信阳,河南郑州,苏宁自营,,0,,GEN002229,mid,0.1908783783783783,1,Mid-range Stable,12.501487361139658
[QQ品牌] 安化黑茶 茯砖茶 500g 湖南益阳黑茶,茶叶,Tea,162.76,465.0,18,5.0,江苏苏州,江苏南京,苏宁自营,,0,,GEN002230,premium,0.0387096774193548,0,Premium Niche,5.2368516329617485
[YW品牌] 武夷山大红袍 岩茶 250g 正宗武夷岩茶,茶叶,Tea,20.29,97.0,6,4.1,贵州都匀,贵州贵阳,苏宁自营,,0,,GEN002232,mid,0.0618556701030927,3,Low Engagement,9.503502037468655
[BM品牌] 信阳毛尖 明前特级 250g 河南绿茶,茶叶,Tea,35.7,154.0,14,4.7,江苏苏州,江苏南京,江苏农产品旗舰店,旗舰店,0,,GEN002233,mid,0.0909090909090909,1,Mid-range Stable,8.405091341793975
[KE品牌] 福鼎白茶 白牡丹 350g 陈年白茶饼,茶叶,Tea,51.37,300.0,56,4.9,福建武夷山,福建福州,苏宁自营,,1,,GEN002234,mid,0.1866666666666666,1,Mid-range Stable,9.009612915621942
[RV品牌] 正山小种 红茶 250g 武夷山桐木关,茶叶,Tea,40.91,278.0,27,4.6,贵州都匀,贵州贵阳,苏宁自营,,0,,GEN002235,mid,0.0971223021582733,1,Mid-range Stable,9.231174299222493
[YN品牌] 西湖龙井茶 明前特级 250g 正宗杭州绿茶,茶叶,Tea,108.3,533.0,32,5.0,四川峨眉山,四川成都,苏宁自营,,0,,GEN002236,premium,0.0600375234521576,1,Mid-range Stable,7.5269228041534495
[ZF品牌] 金骏眉红茶 特级 250g 福建武夷山红茶,茶叶,Tea,91.87,706.0,121,4.4,湖南安化,湖南长沙,苏宁自营,,0,,GEN002237,premium,0.1713881019830028,1,Mid-range Stable,12.212280556481918
[LC品牌] 凤凰单丛 鸭屎香 250g 广东潮州乌龙茶,茶叶,Tea,103.76,1461.0,116,3.7,福建武夷山,福建福州,福建农产品旗舰店,旗舰店,1,,GEN002238,premium,0.0793976728268309,3,Low Engagement,15.357615611828223
[XX品牌] 安溪铁观音 清香型 500g 福建乌龙茶,茶叶,Tea,114.89,2182.0,346,4.6,云南普洱,云南昆明,苏宁自营,,1,,GEN002239,premium,0.1585701191567369,2,Budget High-Volume,22.48708635975467
[IY品牌] 茉莉花茶 250g 福州茉莉花窨制 浓香型,茶叶,Tea,284.82600000000093,204.0,20,4.5,浙江杭州,浙江杭州,浙江果蔬专营店,专营店,0,,GEN002240,premium,0.0980392156862745,0,Premium Niche,1.5429522259832922
[YU品牌] 安溪铁观音 清香型 500g 福建乌龙茶,茶叶,Tea,82.38,52.0,8,4.0,安徽黄山,安徽合肥,苏宁自营,,0,,GEN002241,premium,0.1538461538461538,3,Low Engagement,7.691797723638919
[DR品牌] 凤凰单丛 鸭屎香 250g 广东潮州乌龙茶,茶叶,Tea,30.64,708.0,136,4.8,四川峨眉山,四川成都,苏宁自营,,1,,GEN002242,mid,0.192090395480226,1,Mid-range Stable,13.524031379473866
[SF品牌] 金骏眉红茶 特级 250g 福建武夷山红茶,茶叶,Tea,229.0,352.0,78,4.5,四川峨眉山,四川成都,苏宁自营,,0,,GEN002244,premium,0.2215909090909091,0,Premium Niche,5.4010440172890695
[DC品牌] 黄山毛峰 特级 250g 安徽绿茶 明前新茶,茶叶,Tea,63.41,629.0,156,4.3,贵州都匀,贵州贵阳,苏宁自营,,0,,GEN002245,mid,0.2480127186009539,1,Mid-range Stable,13.967184549066856
[VP品牌] 武夷山大红袍 岩茶 250g 正宗武夷岩茶,茶叶,Tea,187.99,132.0,28,4.1,湖南安化,湖南长沙,苏宁自营,,0,,GEN002246,premium,0.2121212121212121,0,Premium Niche,5.158448712503683
[YI品牌] 凤凰单丛 鸭屎香 250g 广东潮州乌龙茶,茶叶,Tea,145.99,324.0,69,4.3,福建武夷山,福建福州,福建果蔬专营店,专营店,0,,GEN002247,premium,0.2129629629629629,0,Premium Niche,7.920246126765512
[NV品牌] 碧螺春 特级绿茶 250g 江苏苏州洞庭山,茶叶,Tea,174.31,207.0,44,4.4,河南信阳,河南郑州,苏宁自营,,1,,GEN002248,premium,0.2125603864734299,0,Premium Niche,5.4909992199024575
[ZP品牌] 正山小种 红茶 250g 武夷山桐木关,茶叶,Tea,272.15,1309.0,109,5.0,四川峨眉山,四川成都,四川农产品旗舰店,旗舰店,1,,GEN002249,premium,0.0832696715049656,0,Premium Niche,7.213606124092729
[ID品牌] 茉莉花茶 250g 福州茉莉花窨制 浓香型,茶叶,Tea,62.5,1005.0,250,4.1,四川峨眉山,四川成都,四川果蔬专营店,专营店,0,,GEN002250,mid,0.2487562189054726,3,Low Engagement,18.338004940924144
[TQ品牌] 金骏眉红茶 特级 250g 福建武夷山红茶,茶叶,Tea,36.18,46.0,10,5.0,湖南安化,湖南长沙,苏宁自营,,1,,GEN002251,mid,0.217391304347826,1,Mid-range Stable,7.092777584902646
[ZU品牌] 安化黑茶 茯砖茶 500g 湖南益阳黑茶,茶叶,Tea,37.56,314.0,75,4.1,贵州都匀,贵州贵阳,苏宁自营,,1,,GEN002252,mid,0.2388535031847133,3,Low Engagement,11.427095900048274
[SV品牌] 碧螺春 特级绿茶 250g 江苏苏州洞庭山,茶叶,Tea,146.98,253.0,47,4.0,贵州都匀,贵州贵阳,贵州农产品旗舰店,旗舰店,0,,GEN002253,premium,0.1857707509881423,0,Premium Niche,7.546281042265143
[XB品牌] 正山小种 红茶 250g 武夷山桐木关,茶叶,Tea,117.74,102.0,10,4.2,四川峨眉山,四川成都,四川果蔬专营店,专营店,0,,GEN002254,premium,0.0980392156862745,0,Premium Niche,6.499578973583027
[SF品牌] 武夷山大红袍 岩茶 250g 正宗武夷岩茶,茶叶,Tea,21.89,349.0,12,4.3,河南信阳,河南郑州,河南农产品旗舰店,旗舰店,1,,GEN002256,mid,0.0343839541547277,1,Mid-range Stable,9.895471065134926
[AX品牌] 都匀毛尖 特级绿茶 250g 贵州名茶,茶叶,Tea,284.82600000000093,1685.0,219,4.2,福建武夷山,福建福州,苏宁自营,,0,,GEN002257,premium,0.1299703264094955,0,Premium Niche,12.954261843631409
[HI品牌] 碧螺春 特级绿茶 250g 江苏苏州洞庭山,茶叶,Tea,130.26,665.0,85,4.3,福建安溪,福建福州,苏宁自营,,1,,GEN002258,premium,0.1278195488721804,0,Premium Niche,9.789928308013325
[ZF品牌] 都匀毛尖 特级绿茶 250g 贵州名茶,茶叶,Tea,21.62,346.0,26,4.4,江苏苏州,江苏南京,江苏农产品旗舰店,旗舰店,0,,GEN002259,mid,0.0751445086705202,1,Mid-range Stable,10.383190703705356
[LY品牌] 都匀毛尖 特级绿茶 250g 贵州名茶,茶叶,Tea,54.64,511.0,107,4.2,四川峨眉山,四川成都,苏宁自营,,0,,GEN002260,mid,0.2093933463796477,3,Low Engagement,12.607141422822801
[TR品牌] 碧螺春 特级绿茶 250g 江苏苏州洞庭山,茶叶,Tea,29.2,384.0,74,4.7,安徽黄山,安徽合肥,苏宁自营,,1,,GEN002261,mid,0.1927083333333333,1,Mid-range Stable,10.842335970412453
[XC品牌] 安溪铁观音 清香型 500g 福建乌龙茶,茶叶,Tea,28.57,775.0,132,3.8,河南信阳,河南郑州,苏宁自营,,0,,GEN002262,mid,0.1703225806451613,3,Low Engagement,15.748624334110172
[MG品牌] 都匀毛尖 特级绿茶 250g 贵州名茶,茶叶,Tea,48.24,280.0,24,4.2,四川峨眉山,四川成都,四川农产品旗舰店,旗舰店,0,,GEN002263,mid,0.0857142857142857,3,Low Engagement,9.637132305488088
[YF品牌] 碧螺春 特级绿茶 250g 江苏苏州洞庭山,茶叶,Tea,48.79,1740.0,419,4.2,河南信阳,河南郑州,苏宁自营,,1,,GEN002264,mid,0.2408045977011494,2,Budget High-Volume,25.689724914054345
[JQ品牌] 安化黑茶 茯砖茶 500g 湖南益阳黑茶,茶叶,Tea,117.27,378.0,69,4.7,江苏苏州,江苏南京,江苏果蔬专营店,专营店,1,,GEN002265,premium,0.1825396825396825,0,Premium Niche,8.006469552420558
[FM品牌] 黄山毛峰 特级 250g 安徽绿茶 明前新茶,茶叶,Tea,33.54,133.0,22,4.2,浙江杭州,浙江杭州,苏宁自营,,1,,GEN002266,mid,0.1654135338345864,3,Low Engagement,9.233007398528862
[TV品牌] 正山小种 红茶 250g 武夷山桐木关,茶叶,Tea,82.28,79.0,9,4.5,福建武夷山,福建福州,苏宁自营,,1,,GEN002267,premium,0.1139240506329113,1,Mid-range Stable,6.665018045758288
[LM品牌] 黄山毛峰 特级 250g 安徽绿茶 明前新茶,茶叶,Tea,284.82600000000093,398.0,23,4.4,湖南安化,湖南长沙,苏宁自营,,1,,GEN002268,premium,0.057788944723618,0,Premium Niche,2.2221978084434006
