product_name,category,category_en,price,sales_volume,review_count,rating,origin,shipping_location,store_name,store_level,is_promoted,product_url,sku_id,price_tier,review_density
[UB品牌] 云南普洱茶 熟茶饼 357g 古树陈年普洱,茶叶,Tea,55.72,359.0,76,5.0,安徽黄山,安徽合肥,苏宁自营,,1,,GEN002220,mid,0.2116991643454039
[SP品牌] 西湖龙井茶 明前特级 250g 正宗杭州绿茶,茶叶,Tea,62.05,877.0,119,5.0,河南信阳,河南郑州,河南果蔬专营店,专营店,1,,GEN002221,mid,0.13568985176738882
[OG品牌] 金骏眉红茶 特级 250g 福建武夷山红茶,茶叶,Tea,280.63,446.0,57,3.7,福建武夷山,福建福州,苏宁自营,,0,,GEN002222,premium,0.12780269058295965
[IU品牌] 正山小种 红茶 250g 武夷山桐木关,茶叶,Tea,119.73,859.0,171,4.5,河南信阳,河南郑州,苏宁自营,,1,,GEN002223,premium,0.1990686845168801
[KZ品牌] 信阳毛尖 明前特级 250g 河南绿茶,茶叶,Tea,284.82600000000093,731.0,162,4.7,江苏苏州,江苏南京,苏宁自营,,0,,GEN002224,premium,0.2216142270861833
[KY品牌] 茉莉花茶 250g 福州茉莉花窨制 浓香型,茶叶,Tea,206.98,465.0,67,3.5,浙江杭州,浙江杭州,浙江农产品旗舰店,旗舰店,0,,GEN002225,premium,0.14408602150537633
[AR品牌] 茉莉花茶 250g 福州茉莉花窨制 浓香型,茶叶,Tea,51.69,976.0,56,4.2,安徽黄山,安徽合肥,苏宁自营,,0,,GEN002226,mid,0.05737704918032787
[RW品牌] 安溪铁观音 清香型 500g 福建乌龙茶,茶叶,Tea,65.79,142.0,13,5.0,河南信阳,河南郑州,河南农产品旗舰店,旗舰店,1,,GEN002227,mid,0.09154929577464789
[CQ品牌] 黄山毛峰 特级 250g 安徽绿茶 明前新茶,茶叶,Tea,284.82600000000093,164.0,11,4.6,江苏苏州,江苏南京,苏宁自营,,1,,GEN002228,premium,0.06707317073170732
[AG品牌] 都匀毛尖 特级绿茶 250g 贵州名茶,茶叶,Tea,44.11,592.0,113,4.7,河南信阳,河南郑州,苏宁自营,,0,,GEN002229,mid,0.19087837837837837
[QQ品牌] 安化黑茶 茯砖茶 500g 湖南益阳黑茶,茶叶,Tea,162.76,465.0,18,5.0,江苏苏州,江苏南京,苏宁自营,,0,,GEN002230,premium,0.03870967741935484
[YW品牌] 武夷山大红袍 岩茶 250g 正宗武夷岩茶,茶叶,Tea,20.29,97.0,6,4.1,贵州都匀,贵州贵阳,苏宁自营,,0,,GEN002232,mid,0.061855670103092786
[BM品牌] 信阳毛尖 明前特级 250g 河南绿茶,茶叶,Tea,35.7,154.0,14,4.7,江苏苏州,江苏南京,江苏农产品旗舰店,旗舰店,0,,GEN002233,mid,0.09090909090909091
[KE品牌] 福鼎白茶 白牡丹 350g 陈年白茶饼,茶叶,Tea,51.37,300.0,56,4.9,福建武夷山,福建福州,苏宁自营,,1,,GEN002234,mid,0.18666666666666668
[RV品牌] 正山小种 红茶 250g 武夷山桐木关,茶叶,Tea,40.91,278.0,27,4.6,贵州都匀,贵州贵阳,苏宁自营,,0,,GEN002235,mid,0.09712230215827339
[YN品牌] 西湖龙井茶 明前特级 250g 正宗杭州绿茶,茶叶,Tea,108.3,533.0,32,5.0,四川峨眉山,四川成都,苏宁自营,,0,,GEN002236,premium,0.0600375234521576
[ZF品牌] 金骏眉红茶 特级 250g 福建武夷山红茶,茶叶,Tea,91.87,706.0,121,4.4,湖南安化,湖南长沙,苏宁自营,,0,,GEN002237,premium,0.17138810198300283
[LC品牌] 凤凰单丛 鸭屎香 250g 广东潮州乌龙茶,茶叶,Tea,103.76,1461.0,116,3.7,福建武夷山,福建福州,福建农产品旗舰店,旗舰店,1,,GEN002238,premium,0.07939767282683094
[XX品牌] 安溪铁观音 清香型 500g 福建乌龙茶,茶叶,Tea,114.89,2182.0,346,4.6,云南普洱,云南昆明,苏宁自营,,1,,GEN002239,premium,0.15857011915673694
[IY品牌] 茉莉花茶 250g 福州茉莉花窨制 浓香型,茶叶,Tea,284.82600000000093,204.0,20,4.5,浙江杭州,浙江杭州,浙江果蔬专营店,专营店,0,,GEN002240,premium,0.09803921568627451
[YU品牌] 安溪铁观音 清香型 500g 福建乌龙茶,茶叶,Tea,82.38,52.0,8,4.0,安徽黄山,安徽合肥,苏宁自营,,0,,GEN002241,premium,0.15384615384615385
[DR品牌] 凤凰单丛 鸭屎香 250g 广东潮州乌龙茶,茶叶,Tea,30.64,708.0,136,4.8,四川峨眉山,四川成都,苏宁自营,,1,,GEN002242,mid,0.192090395480226
[SF品牌] 金骏眉红茶 特级 250g 福建武夷山红茶,茶叶,Tea,229.0,352.0,78,4.5,四川峨眉山,四川成都,苏宁自营,,0,,GEN002244,premium,0.2215909090909091
[DC品牌] 黄山毛峰 特级 250g 安徽绿茶 明前新茶,茶叶,Tea,63.41,629.0,156,4.3,贵州都匀,贵州贵阳,苏宁自营,,0,,GEN002245,mid,0.2480127186009539
[VP品牌] 武夷山大红袍 岩茶 250g 正宗武夷岩茶,茶叶,Tea,187.99,132.0,28,4.1,湖南安化,湖南长沙,苏宁自营,,0,,GEN002246,premium,0.21212121212121213
[YI品牌] 凤凰单丛 鸭屎香 250g 广东潮州乌龙茶,茶叶,Tea,145.99,324.0,69,4.3,福建武夷山,福建福州,福建果蔬专营店,专营店,0,,GEN002247,premium,0.21296296296296297
[NV品牌] 碧螺春 特级绿茶 250g 江苏苏州洞庭山,茶叶,Tea,174.31,207.0,44,4.4,河南信阳,河南郑州,苏宁自营,,1,,GEN002248,premium,0.21256038647342995
[ZP品牌] 正山小种 红茶 250g 武夷山桐木关,茶叶,Tea,272.15,1309.0,109,5.0,四川峨眉山,四川成都,四川农产品旗舰店,旗舰店,1,,GEN002249,premium,0.08326967150496563
[ID品牌] 茉莉花茶 250g 福州茉莉花窨制 浓香型,茶叶,Tea,62.5,1005.0,250,4.1,四川峨眉山,四川成都,四川果蔬专营店,专营店,0,,GEN002250,mid,0.24875621890547264
[TQ品牌] 金骏眉红茶 特级 250g 福建武夷山红茶,茶叶,Tea,36.18,46.0,10,5.0,湖南安化,湖南长沙,苏宁自营,,1,,GEN002251,mid,0.21739130434782608
[ZU品牌] 安化黑茶 茯砖茶 500g 湖南益阳黑茶,茶叶,Tea,37.56,314.0,75,4.1,贵州都匀,贵州贵阳,苏宁自营,,1,,GEN002252,mid,0.23885350318471338
[SV品牌] 碧螺春 特级绿茶 250g 江苏苏州洞庭山,茶叶,Tea,146.98,253.0,47,4.0,贵州都匀,贵州贵阳,贵州农产品旗舰店,旗舰店,0,,GEN002253,premium,0.1857707509881423
[XB品牌] 正山小种 红茶 250g 武夷山桐木关,茶叶,Tea,117.74,102.0,10,4.2,四川峨眉山,四川成都,四川果蔬专营店,专营店,0,,GEN002254,premium,0.09803921568627451
[SF品牌] 武夷山大红袍 岩茶 250g 正宗武夷岩茶,茶叶,Tea,21.89,349.0,12,4.3,河南信阳,河南郑州,河南农产品旗舰店,旗舰店,1,,GEN002256,mid,0.034383954154727794
[AX品牌] 都匀毛尖 特级绿茶 250g 贵州名茶,茶叶,Tea,284.82600000000093,1685.0,219,4.2,福建武夷山,福建福州,苏宁自营,,0,,GEN002257,premium,0.12997032640949555
[HI品牌] 碧螺春 特级绿茶 250g 江苏苏州洞庭山,茶叶,Tea,130.26,665.0,85,4.3,福建安溪,福建福州,苏宁自营,,1,,GEN002258,premium,0.12781954887218044
[ZF品牌] 都匀毛尖 特级绿茶 250g 贵州名茶,茶叶,Tea,21.62,346.0,26,4.4,江苏苏州,江苏南京,江苏农产品旗舰店,旗舰店,0,,GEN002259,mid,0.07514450867052024
[LY品牌] 都匀毛尖 特级绿茶 250g 贵州名茶,茶叶,Tea,54.64,511.0,107,4.2,四川峨眉山,四川成都,苏宁自营,,0,,GEN002260,mid,0.20939334637964774
[TR品牌] 碧螺春 特级绿茶 250g 江苏苏州洞庭山,茶叶,Tea,29.2,384.0,74,4.7,安徽黄山,安徽合肥,苏宁自营,,1,,GEN002261,mid,0.19270833333333334
[XC品牌] 安溪铁观音 清香型 500g 福建乌龙茶,茶叶,Tea,28.57,775.0,132,3.8,河南信阳,河南郑州,苏宁自营,,0,,GEN002262,mid,0.1703225806451613
[MG品牌] 都匀毛尖 特级绿茶 250g 贵州名茶,茶叶,Tea,48.24,280.0,24,4.2,四川峨眉山,四川成都,四川农产品旗舰店,旗舰店,0,,GEN002263,mid,0.08571428571428572
[YF品牌] 碧螺春 特级绿茶 250g 江苏苏州洞庭山,茶叶,Tea,48.79,1740.0,419,4.2,河南信阳,河南郑州,苏宁自营,,1,,GEN002264,mid,0.24080459770114943
[JQ品牌] 安化黑茶 茯砖茶 500g 湖南益阳黑茶,茶叶,Tea,117.27,378.0,69,4.7,江苏苏州,江苏南京,江苏果蔬专营店,专营店,1,,GEN002265,premium,0.18253968253968253
[FM品牌] 黄山毛峰 特级 250g 安徽绿茶 明前新茶,茶叶,Tea,33.54,133.0,22,4.2,浙江杭州,浙江杭州,苏宁自营,,1,,GEN002266,mid,0.16541353383458646
[TV品牌] 正山小种 红茶 250g 武夷山桐木关,茶叶,Tea,82.28,79.0,9,4.5,福建武夷山,福建福州,苏宁自营,,1,,GEN002267,premium,0.11392405063291139
[LM品牌] 黄山毛峰 特级 250g 安徽绿茶 明前新茶,茶叶,Tea,284.82600000000093,398.0,23,4.4,湖南安化,湖南长沙,苏宁自营,,1,,GEN002268,premium,0.05778894472361809
[SC品牌] 安化黑茶 茯砖茶 500g 湖南益阳黑茶,茶叶,Tea,46.58,756.0,76,4.2,安徽黄山,安徽合肥,苏宁自营,,0,,GEN002269,mid,0.10052910052910052
[RE品牌] 武夷山大红袍 岩茶 250g 正宗武夷岩茶,茶叶,Tea,284.82600000000093,1835.0,324,4.6,福建武夷山,福建福州,苏宁自营,,1,,GEN002270,premium,0.176566757493188
[WH品牌] 凤凰单丛 鸭屎香 250g 广东潮州乌龙茶,茶叶,Tea,79.2,846.0,71,4.9,安徽黄山,安徽合肥,苏宁自营,,0,,GEN002271,mid,0.08392434988179669
[AJ品牌] 云南普洱茶 熟茶饼 357g 古树陈年普洱,茶叶,Tea,39.52,222.0,18,4.0,福建安溪,福建福州,福建农产品旗舰店,旗舰店,0,,GEN002272,mid,0.08108108108108109
[ON品牌] 凤凰单丛 鸭屎香 250g 广东潮州乌龙茶,茶叶,Tea,114.43,619.0,94,4.0,贵州都匀,贵州贵阳,苏宁自营,,1,,GEN002273,premium,0.1518578352180937
[QS品牌] 凤凰单丛 鸭屎香 250g 广东潮州乌龙茶,茶叶,Tea,53.72,110.0,12,4.1,贵州都匀,贵州贵阳,贵州农产品旗舰店,旗舰店,0,,GEN002274,mid,0.10909090909090909
[IW品牌] 正山小种 红茶 250g 武夷山桐木关,茶叶,Tea,129.56,186.0,38,4.4,河南信阳,河南郑州,苏宁自营,,0,,GEN002275,premium,0.20430107526881722
[LL品牌] 金骏眉红茶 特级 250g 福建武夷山红茶,茶叶,Tea,19.26,410.0,93,4.5,安徽黄山,安徽合肥,苏宁自营,,1,,GEN002276,budget,0.22682926829268293
[WE品牌] 安溪铁观音 清香型 500g 福建乌龙茶,茶叶,Tea,42.27,297.0,29,4.6,安徽黄山,安徽合肥,安徽果蔬专营店,专营店,0,,GEN002277,mid,0.09764309764309764
[DZ品牌] 云南普洱茶 熟茶饼 357g 古树陈年普洱,茶叶,Tea,39.21,98.0,24,5.0,四川峨眉山,四川成都,苏宁自营,,0,,GEN002278,mid,0.24489795918367346
[TH品牌] 都匀毛尖 特级绿茶 250g 贵州名茶,茶叶,Tea,45.97,322.0,60,4.9,江苏苏州,江苏南京,苏宁自营,,0,,GEN002279,mid,0.18633540372670807
[IS品牌] 福鼎白茶 白牡丹 350g 陈年白茶饼,茶叶,Tea,26.93,514.0,110,4.2,四川峨眉山,四川成都,四川农产品旗舰店,旗舰店,0,,GEN002280,mid,0.2140077821011673
[NC品牌] 安化黑茶 茯砖茶 500g 湖南益阳黑茶,茶叶,Tea,49.93,188.0,45,4.0,云南普洱,云南昆明,云南农产品旗舰店,旗舰店,1,,GEN002281,mid,0.2393617021276596
[UB品牌] 黄山毛峰 特级 250g 安徽绿茶 明前新茶,茶叶,Tea,77.16,98.0,22,4.9,四川峨眉山,四川成都,苏宁自营,,0,,GEN002282,mid,0.22448979591836735
[VL品牌] 安溪铁观音 清香型 500g 福建乌龙茶,茶叶,Tea,83.94,502.0,22,4.3,福建武夷山,福建福州,苏宁自营,,0,,GEN002283,premium,0.043824701195219126
[TP品牌] 正山小种 红茶 250g 武夷山桐木关,茶叶,Tea,58.02,447.0,55,4.0,云南普洱,云南昆明,苏宁自营,,0,,GEN002284,mid,0.12304250559284116
[OJ品牌] 茉莉花茶 250g 福州茉莉花窨制 浓香型,茶叶,Tea,58.49,167.0,24,4.1,福建武夷山,福建福州,福建果蔬专营店,专营店,1,,GEN002285,mid,0.1437125748502994
[QN品牌] 都匀毛尖 特级绿茶 250g 贵州名茶,茶叶,Tea,258.25,194.0,11,5.0,江苏苏州,江苏南京,江苏果蔬专营店,专营店,0,,GEN002286,premium,0.05670103092783505
[CQ品牌] 安化黑茶 茯砖茶 500g 湖南益阳黑茶,茶叶,Tea,284.82600000000093,340.0,41,4.6,云南普洱,云南昆明,苏宁自营,,0,,GEN002288,premium,0.12058823529411765
[YY品牌] 安化黑茶 茯砖茶 500g 湖南益阳黑茶,茶叶,Tea,46.06,507.0,125,4.2,云南普洱,云南昆明,云南农产品旗舰店,旗舰店,1,,GEN002289,mid,0.2465483234714004
[DK品牌] 正山小种 红茶 250g 武夷山桐木关,茶叶,Tea,25.17,356.0,17,4.0,湖南安化,湖南长沙,湖南农产品旗舰店,旗舰店,0,,GEN002290,mid,0.047752808988764044
[NM品牌] 都匀毛尖 特级绿茶 250g 贵州名茶,茶叶,Tea,75.43,139.0,25,4.2,云南普洱,云南昆明,苏宁自营,,0,,GEN002291,mid,0.17985611510791366
[JL品牌] 安溪铁观音 清香型 500g 福建乌龙茶,茶叶,Tea,168.77,432.0,29,4.5,湖南安化,湖南长沙,湖南农产品旗舰店,旗舰店,0,,GEN002292,premium,0.06712962962962964
[FI品牌] 安溪铁观音 清香型 500g 福建乌龙茶,茶叶,Tea,172.62,528.0,62,5.0,安徽黄山,安徽合肥,苏宁自营,,0,,GEN002293,premium,0.11742424242424243
[OY品牌] 碧螺春 特级绿茶 250g 江苏苏州洞庭山,茶叶,Tea,53.5,242.0,12,4.0,福建武夷山,福建福州,福建果蔬专营店,专营店,1,,GEN002294,mid,0.049586776859504134
[RB品牌] 西湖龙井茶 明前特级 250g 正宗杭州绿茶,茶叶,Tea,54.96,800.0,144,5.0,浙江杭州,浙江杭州,浙江果蔬专营店,专营店,1,,GEN002295,mid,0.18
[AK品牌] 西湖龙井茶 明前特级 250g 正宗杭州绿茶,茶叶,Tea,185.36,75.0,8,4.9,福建安溪,福建福州,福建果蔬专营店,专营店,0,,GEN002296,premium,0.10666666666666667
[LC品牌] 安化黑茶 茯砖茶 500g 湖南益阳黑茶,茶叶,Tea,16.01,755.0,181,4.4,安徽黄山,安徽合肥,安徽农产品旗舰店,旗舰店,0,,GEN002297,budget,0.23973509933774834
[RG品牌] 云南普洱茶 熟茶饼 357g 古树陈年普洱,茶叶,Tea,147.93,111.0,27,5.0,浙江杭州,浙江杭州,苏宁自营,,0,,GEN002298,premium,0.24324324324324326
[LS品牌] 安化黑茶 茯砖茶 500g 湖南益阳黑茶,茶叶,Tea,22.2,197.0,13,4.1,四川峨眉山,四川成都,苏宁自营,,0,,GEN002299,mid,0.06598984771573604
[EO品牌] 黄山毛峰 特级 250g 安徽绿茶 明前新茶,茶叶,Tea,17.24,379.0,13,5.0,福建安溪,福建福州,苏宁自营,,0,,GEN002300,budget,0.03430079155672823
[JJ品牌] 都匀毛尖 特级绿茶 250g 贵州名茶,茶叶,Tea,87.1,911.0,48,4.6,云南普洱,云南昆明,苏宁自营,,0,,GEN002301,premium,0.052689352360043906
[PG品牌] 安溪铁观音 清香型 500g 福建乌龙茶,茶叶,Tea,123.79,261.0,42,4.6,贵州都匀,贵州贵阳,贵州农产品旗舰店,旗舰店,0,,GEN002302,premium,0.16091954022988506
[RM品牌] 茉莉花茶 250g 福州茉莉花窨制 浓香型,茶叶,Tea,128.04,213.0,43,4.5,浙江杭州,浙江杭州,苏宁自营,,0,,GEN002303,premium,0.20187793427230047
[HL品牌] 碧螺春 特级绿茶 250g 江苏苏州洞庭山,茶叶,Tea,76.01,710.0,43,4.1,四川峨眉山,四川成都,四川农产品旗舰店,旗舰店,1,,GEN002304,mid,0.06056338028169014
[LB品牌] 西湖龙井茶 明前特级 250g 正宗杭州绿茶,茶叶,Tea,76.47,1802.0,417,5.0,四川峨眉山,四川成都,四川果蔬专营店,专营店,0,,GEN002305,mid,0.2314095449500555
[QC品牌] 安溪铁观音 清香型 500g 福建乌龙茶,茶叶,Tea,260.49,357.0,62,4.6,河南信阳,河南郑州,河南果蔬专营店,专营店,0,,GEN002306,premium,0.17366946778711484
[WR品牌] 安化黑茶 茯砖茶 500g 湖南益阳黑茶,茶叶,Tea,192.29,1333.0,192,3.7,江苏苏州,江苏南京,苏宁自营,,0,,GEN002307,premium,0.14403600900225055
[EO品牌] 碧螺春 特级绿茶 250g 江苏苏州洞庭山,茶叶,Tea,25.31,1075.0,212,4.4,福建武夷山,福建福州,福建农产品旗舰店,旗舰店,0,,GEN002308,mid,0.1972093023255814
[NM品牌] 金骏眉红茶 特级 250g 福建武夷山红茶,茶叶,Tea,44.45,119.0,5,4.3,福建安溪,福建福州,苏宁自营,,0,,GEN002309,mid,0.04201680672268908
[PT品牌] 黄山毛峰 特级 250g 安徽绿茶 明前新茶,茶叶,Tea,23.45,2101.0,242,4.5,四川峨眉山,四川成都,苏宁自营,,0,,GEN002310,mid,0.11518324607329843
[VW品牌] 都匀毛尖 特级绿茶 250g 贵州名茶,茶叶,Tea,76.04,579.0,24,4.9,福建安溪,福建福州,苏宁自营,,1,,GEN002311,mid,0.04145077720207254
[SX品牌] 信阳毛尖 明前特级 250g 河南绿茶,茶叶,Tea,183.04,878.0,200,4.2,江苏苏州,江苏南京,苏宁自营,,1,,GEN002312,premium,0.22779043280182232
[BR品牌] 正山小种 红茶 250g 武夷山桐木关,茶叶,Tea,61.65,676.0,24,4.3,福建武夷山,福建福州,苏宁自营,,0,,GEN002313,mid,0.03550295857988166
[BV品牌] 黄山毛峰 特级 250g 安徽绿茶 明前新茶,茶叶,Tea,79.64,492.0,109,4.8,江苏苏州,江苏南京,苏宁自营,,0,,GEN002314,mid,0.22154471544715448
[LV品牌] 黄山毛峰 特级 250g 安徽绿茶 明前新茶,茶叶,Tea,16.89,645.0,118,4.4,安徽黄山,安徽合肥,苏宁自营,,1,,GEN002315,budget,0.18294573643410852
[WK品牌] 武夷山大红袍 岩茶 250g 正宗武夷岩茶,茶叶,Tea,148.57,681.0,31,5.0,安徽黄山,安徽合肥,安徽果蔬专营店,专营店,0,,GEN002316,premium,0.04552129221732746
[TA品牌] 茉莉花茶 250g 福州茉莉花窨制 浓香型,茶叶,Tea,261.46,1110.0,44,5.0,湖南安化,湖南长沙,苏宁自营,,1,,GEN002317,premium,0.03963963963963964
[AH品牌] 信阳毛尖 明前特级 250g 河南绿茶,茶叶,Tea,103.23,359.0,62,4.8,河南信阳,河南郑州,河南农产品旗舰店,旗舰店,0,,GEN002318,premium,0.17270194986072424
[HL品牌] 凤凰单丛 鸭屎香 250g 广东潮州乌龙茶,茶叶,Tea,151.81,268.0,62,4.7,湖南安化,湖南长沙,苏宁自营,,1,,GEN002319,premium,0.23134328358208955
[HT品牌] 安化黑茶 茯砖茶 500g 湖南益阳黑茶,茶叶,Tea,77.58,168.0,29,5.0,湖南安化,湖南长沙,苏宁自营,,0,,GEN002320,mid,0.17261904761904762
[UX品牌] 武夷山大红袍 岩茶 250g 正宗武夷岩茶,茶叶,Tea,83.96,2026.0,468,3.8,湖南安化,湖南长沙,湖南农产品旗舰店,旗舰店,0,,GEN002321,premium,0.23099703849950642
[NM品牌] 凤凰单丛 鸭屎香 250g 广东潮州乌龙茶,茶叶,Tea,49.15,359.0,32,5.0,安徽黄山,安徽合肥,安徽农产品旗舰店,旗舰店,0,,GEN002322,mid,0.08913649025069638
[TA品牌] 信阳毛尖 明前特级 250g 河南绿茶,茶叶,Tea,113.47,456.0,76,4.0,湖南安化,湖南长沙,湖南农产品旗舰店,旗舰店,1,,GEN002323,premium,0.16666666666666666
[VW品牌] 云南普洱茶 熟茶饼 357g 古树陈年普洱,茶叶,Tea,29.07,461.0,36,4.0,浙江杭州,浙江杭州,浙江农产品旗舰店,旗舰店,1,,GEN002324,mid,0.07809110629067245
[FR品牌] 安溪铁观音 清香型 500g 福建乌龙茶,茶叶,Tea,50.23,537.0,54,4.1,福建武夷山,福建福州,福建农产品旗舰店,旗舰店,0,,GEN002325,mid,0.1005586592178771
[RJ品牌] 信阳毛尖 明前特级 250g 河南绿茶,茶叶,Tea,284.82600000000093,999.0,92,3.9,贵州都匀,贵州贵阳,苏宁自营,,1,,GEN002326,premium,0.0920920920920921
[GC品牌] 金骏眉红茶 特级 250g 福建武夷山红茶,茶叶,Tea,35.38,49.0,7,4.2,四川峨眉山,四川成都,四川果蔬专营店,专营店,1,,GEN002327,mid,0.14285714285714285
[PP品牌] 西湖龙井茶 明前特级 250g 正宗杭州绿茶,茶叶,Tea,156.43,245.0,13,4.7,安徽黄山,安徽合肥,安徽农产品旗舰店,旗舰店,1,,GEN002328,premium,0.053061224489795916
[CY品牌] 云南普洱茶 熟茶饼 357g 古树陈年普洱,茶叶,Tea,21.12,693.0,126,4.3,浙江杭州,浙江杭州,浙江果蔬专营店,专营店,1,,GEN002329,mid,0.18181818181818182
[OX品牌] 碧螺春 特级绿茶 250g 江苏苏州洞庭山,茶叶,Tea,80.86,323.0,19,4.0,贵州都匀,贵州贵阳,贵州果蔬专营店,专营店,0,,GEN002330,premium,0.058823529411764705
[GY品牌] 都匀毛尖 特级绿茶 250g 贵州名茶,茶叶,Tea,29.17,802.0,61,4.7,河南信阳,河南郑州,苏宁自营,,1,,GEN002331,mid,0.07605985037406483
[KI品牌] 云南普洱茶 熟茶饼 357g 古树陈年普洱,茶叶,Tea,200.5,462.0,107,4.6,河南信阳,河南郑州,苏宁自营,,0,,GEN002332,premium,0.23160173160173161
[ME品牌] 金骏眉红茶 特级 250g 福建武夷山红茶,茶叶,Tea,17.67,277.0,66,4.5,江苏苏州,江苏南京,苏宁自营,,1,,GEN002333,budget,0.23826714801444043
[GK品牌] 茉莉花茶 250g 福州茉莉花窨制 浓香型,茶叶,Tea,284.82600000000093,630.0,110,5.0,四川峨眉山,四川成都,四川农产品旗舰店,旗舰店,1,,GEN002334,premium,0.1746031746031746
[HT品牌] 安溪铁观音 清香型 500g 福建乌龙茶,茶叶,Tea,134.95,190.0,27,4.5,江苏苏州,江苏南京,江苏果蔬专营店,专营店,1,,GEN002335,premium,0.14210526315789473
[BD品牌] 碧螺春 特级绿茶 250g 江苏苏州洞庭山,茶叶,Tea,98.37,156.0,28,4.3,湖南安化,湖南长沙,苏宁自营,,0,,GEN002336,premium,0.1794871794871795
[XF品牌] 安化黑茶 茯砖茶 500g 湖南益阳黑茶,茶叶,Tea,66.82,1386.0,262,3.7,河南信阳,河南郑州,苏宁自营,,0,,GEN002337,mid,0.18903318903318903
[VH品牌] 安溪铁观音 清香型 500g 福建乌龙茶,茶叶,Tea,229.78,156.0,4,4.0,福建安溪,福建福州,福建农产品旗舰店,旗舰店,0,,GEN002338,premium,0.02564102564102564
[SD品牌] 都匀毛尖 特级绿茶 250g 贵州名茶,茶叶,Tea,224.63,655.0,143,5.0,福建安溪,福建福州,苏宁自营,,0,,GEN002339,premium,0.2183206106870229
[UP品牌] 西湖龙井茶 明前特级 250g 正宗杭州绿茶,茶叶,Tea,161.2,2045.0,483,4.7,湖南安化,湖南长沙,湖南果蔬专营店,专营店,1,,GEN002340,premium,0.23618581907090463
[OX品牌] 金骏眉红茶 特级 250g 福建武夷山红茶,茶叶,Tea,69.76,469.0,38,5.0,四川峨眉山,四川成都,苏宁自营,,0,,GEN002341,mid,0.08102345415778252
[OP品牌] 茉莉花茶 250g 福州茉莉花窨制 浓香型,茶叶,Tea,40.45,200.0,46,4.4,云南普洱,云南昆明,苏宁自营,,0,,GEN002342,mid,0.23
[EJ品牌] 武夷山大红袍 岩茶 250g 正宗武夷岩茶,茶叶,Tea,90.27,69.0,11,4.5,云南普洱,云南昆明,云南农产品旗舰店,旗舰店,0,,GEN002343,premium,0.15942028985507245
[FL品牌] 信阳毛尖 明前特级 250g 河南绿茶,茶叶,Tea,170.57,232.0,44,5.0,湖南安化,湖南长沙,苏宁自营,,0,,GEN002344,premium,0.1896551724137931
[ON品牌] 西湖龙井茶 明前特级 250g 正宗杭州绿茶,茶叶,Tea,22.29,971.0,180,4.8,江苏苏州,江苏南京,江苏农产品旗舰店,旗舰店,0,,GEN002345,mid,0.18537590113285274
[UL品牌] 云南普洱茶 熟茶饼 357g 古树陈年普洱,茶叶,Tea,17.82,3574.0,270,4.5,湖南安化,湖南长沙,湖南农产品旗舰店,旗舰店,0,,GEN002346,budget,0.07554560716284275
[XO品牌] 福鼎白茶 白牡丹 350g 陈年白茶饼,茶叶,Tea,37.12,104.0,13,4.4,湖南安化,湖南长沙,苏宁自营,,0,,GEN002347,mid,0.125
[VM品牌] 碧螺春 特级绿茶 250g 江苏苏州洞庭山,茶叶,Tea,71.56,382.0,22,4.4,江苏苏州,江苏南京,苏宁自营,,1,,GEN002348,mid,0.05759162303664921
[GS品牌] 正山小种 红茶 250g 武夷山桐木关,茶叶,Tea,139.23,251.0,18,3.7,贵州都匀,贵州贵阳,贵州农产品旗舰店,旗舰店,0,,GEN002349,premium,0.07171314741035857
[YZ品牌] 黄山毛峰 特级 250g 安徽绿茶 明前新茶,茶叶,Tea,70.2,46.0,5,4.6,福建武夷山,福建福州,苏宁自营,,1,,GEN002350,mid,0.10869565217391304
[DR品牌] 福鼎白茶 白牡丹 350g 陈年白茶饼,茶叶,Tea,33.96,402.0,69,5.0,福建武夷山,福建福州,福建果蔬专营店,专营店,0,,GEN002351,mid,0.17164179104477612
[BG品牌] 金骏眉红茶 特级 250g 福建武夷山红茶,茶叶,Tea,34.88,869.0,67,4.3,江苏苏州,江苏南京,江苏农产品旗舰店,旗舰店,0,,GEN002352,mid,0.07710011507479862
[NF品牌] 黄山毛峰 特级 250g 安徽绿茶 明前新茶,茶叶,Tea,284.82600000000093,255.0,60,4.2,福建安溪,福建福州,福建农产品旗舰店,旗舰店,0,,GEN002353,premium,0.23529411764705882
[VF品牌] 安化黑茶 茯砖茶 500g 湖南益阳黑茶,茶叶,Tea,145.96,240.0,21,4.2,贵州都匀,贵州贵阳,贵州农产品旗舰店,旗舰店,0,,GEN002354,premium,0.0875
[ZZ品牌] 安化黑茶 茯砖茶 500g 湖南益阳黑茶,茶叶,Tea,52.66,336.0,24,5.0,湖南安化,湖南长沙,苏宁自营,,1,,GEN002355,mid,0.07142857142857142
[XE品牌] 凤凰单丛 鸭屎香 250g 广东潮州乌龙茶,茶叶,Tea,81.63,597.0,118,4.6,四川峨眉山,四川成都,四川果蔬专营店,专营店,1,,GEN002356,premium,0.19765494137353434
[XU品牌] 黄山毛峰 特级 250g 安徽绿茶 明前新茶,茶叶,Tea,251.68,328.0,73,4.4,浙江杭州,浙江杭州,苏宁自营,,0,,GEN002357,premium,0.2225609756097561
